STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/10/2020,2.8,0,0,0,20,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/11/2020,2.6,0,0,0,17.8,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/12/2020,2.6,0,0,0,17.8,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/13/2020,2.6,0,0,0,19.4,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/14/2020,3.4,0,0,0,18.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/15/2020,3,0,0,0,18.3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/16/2020,5.3,0,0,0,19.4,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/17/2020,5.2,0,0,0,17.8,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/18/2020,3.7,0,0,0,20,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/19/2020,2.4,3.8,0,0,13.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/20/2020,2.7,1,0,0,16.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/21/2020,5.5,0,0,0,18.3,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/22/2020,4.2,1,0,0,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/23/2020,5.3,0,0,0,16.7,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/24/2020,6.6,0.3,0,0,16.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/25/2020,5.1,0,0,0,17.2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/26/2020,2.7,0,0,0,17.8,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/27/2020,2.9,0,0,0,18.9,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/28/2020,4.7,3.6,0,0,13.9,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/29/2020,2.3,0,0,0,16.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",6/30/2020,2.3,0,0,0,18.9,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/1/2020,2.2,0,0,0,21.7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/2/2020,2.1,0,0,0,22.2,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/3/2020,2.2,0,0,0,23.9,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/4/2020,2.4,0,0,0,25,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/5/2020,4.7,0,0,0,20,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/6/2020,3.3,0,0,0,17.8,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/7/2020,2.1,0,0,0,19.4,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/8/2020,2.3,17,0,0,15.6,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/9/2020,1.7,0,0,0,19.4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/10/2020,3,0,0,0,20.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/11/2020,3.4,2,0,0,19.4,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/12/2020,5.5,4.6,0,0,17.2,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/13/2020,3,0,0,0,21.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/14/2020,2.5,0,0,0,21.7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/15/2020,1.9,0,0,0,23.9,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/16/2020,3.8,0,0,0,23.3,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/17/2020,6.5,0.3,0,0,18.3,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/18/2020,3.4,0,0,0,19.4,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/19/2020,2.2,3.8,0,0,18.9,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/20/2020,2.3,8.6,0,0,22.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/21/2020,2.4,1,0,0,22.8,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/22/2020,1.8,0.8,0,0,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/23/2020,2,0,0,0,21.1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/24/2020,4.7,2.3,0,0,15.6,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/25/2020,4.6,0.8,0,0,17.8,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/26/2020,2.9,0,0,0,18.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/27/2020,3.5,0,0,0,18.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/28/2020,1.6,0,0,0,20.6,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/29/2020,2.7,0,0,0,22.8,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/30/2020,8.2,0,0,0,21.7,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",7/31/2020,2.2,0.8,0,0,21.1,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/1/2020,1.4,8.4,0,0,16.7,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/2/2020,3.3,3.6,0,0,20,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/3/2020,4,0.5,0,0,19.4,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/4/2020,1.6,0,0,0,22.2,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/5/2020,4.5,0,0,0,22.2,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/6/2020,4.5,0,0,0,16.1,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/7/2020,2.7,0,0,0,19.4,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/8/2020,3.5,0.5,0,0,18.3,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/9/2020,3.1,16,0,0,18.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/10/2020,2.5,0.3,0,0,18.9,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/11/2020,2.2,1,0,0,16.7,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/12/2020,1.9,0,0,0,17.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/13/2020,2.3,0,0,0,18.9,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/14/2020,1.9,0,0,0,18.9,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/15/2020,4.2,0,0,0,25.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/16/2020,3.6,0,0,0,24.4,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/17/2020,3.2,0,0,0,18.9,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/18/2020,2.8,1,0,0,16.7,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/19/2020,2.1,0,0,0,18.3,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/20/2020,1.8,0,0,0,20.6,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/21/2020,2.3,0,0,0,22.2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/22/2020,3,0.5,0,0,21.1,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/23/2020,4.2,2,0,0,18.3,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/24/2020,2.1,7.4,0,0,15.6,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/25/2020,1.1,13.2,0,0,14.4,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/26/2020,2.5,2.8,0,0,16.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/27/2020,2.3,0.5,0,0,16.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/28/2020,1.5,0,0,0,16.7,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/29/2020,4,0.5,0,0,17.2,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/30/2020,2.7,9.1,0,0,15,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",8/31/2020,5.3,14.2,0,0,15,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/1/2020,4.7,2,0,0,16.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/2/2020,3.1,13.2,0,0,13.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/3/2020,3.6,1,0,0,15,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/4/2020,3,0.3,0,0,14.4,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/5/2020,2.2,0,0,0,16.7,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/6/2020,2.1,4.8,0,0,13.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/7/2020,7.5,0.5,0,0,15,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/8/2020,3.9,0,0,0,15,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/9/2020,3.2,0,0,0,15,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/10/2020,3.1,0,0,0,15,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/11/2020,1.7,0,0,0,13.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/12/2020,1.6,0,0,0,13.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/13/2020,1.7,0,0,0,16.1,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00026451,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US",9/14/2020,1.4,0,0,0,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
