Gas Day,Measured Receipts Volume (103M3),Storage Receipts Volume (103M3),Gordondale Receipts Volume (103M3),Groundbirch East Receipts Volume (103M3),Intra Provincial Deliveries Volume (103M3),Border Deliveries Volume (103M3),Empress Deliveries Volume (103M3),ABC Deliveries Volume (103M3),McNeil Deliveries Volume (103M3),Gordondale Deliveries Volume (103M3),Storage Deliveries Volume (103M3)
8/18/2017 0:00,299209.1,2724.2,1973,5253.3,131588.6,160756.3,66155.2,50918.8,36720.3,0,0
8/19/2017 0:00,302000.4,2355,1108.8,5896,133289.5,162611.4,66298.4,52016.1,37366.7,0,0
8/20/2017 0:00,300829.9,2401.1,1039.1,5222.9,132811.7,169819.1,65019.6,59383.2,38909.6,0,0.3
8/21/2017 0:00,311364.3,15221.1,1089.6,5143.9,133351,170181.8,62460.9,59549.4,43272.1,0,0
8/22/2017 0:00,320249.1,3677.7,1840.8,6368.8,133121.5,171990.1,63659.1,61076.6,42675.4,0,128.2
8/23/2017 0:00,326234.7,2542.7,2731.6,6478.7,135803.7,175207.9,69262,61004.5,40459.2,0,4961.2
8/24/2017 0:00,327289.9,2767.3,1339.5,5885,134863.1,181351.4,68643.5,62978,43745.4,0,3943
8/25/2017 0:00,338531.5,2753.6,3174.1,7629.3,163176.5,175675,63988.4,61362.5,44720.8,0,29652.6
8/26/2017 0:00,340815.8,2786.3,3374.3,10708.9,163096.9,174547.8,63329.2,62073,43379.3,0,29267
8/27/2017 0:00,339081,2748.4,3204.2,10321.9,159599.5,175706.8,63258.9,62091.4,44646.2,0,25376.1
8/28/2017 0:00,343661.4,2800.5,3854.3,10767.3,158124.9,177988.1,64421.5,62187.1,45547.6,0,24064.3
8/29/2017 0:00,352227,8124.5,8066.6,10531.7,160576.6,180566.5,62169.7,63305.2,49077.8,0,27217.7
8/30/2017 0:00,346128.7,2190.3,7962.2,10212.1,159052.7,180842.5,65622.1,61381.1,47821.2,0,25664.9
8/31/2017 0:00,355500.6,1767.8,9257.7,10621.8,163888,188595.1,64435.6,62816.4,54566.8,0,27250.4
9/1/2017 0:00,354197.6,2820.1,9950.2,10644.8,165623,193624,67698.5,65338.8,53746.2,0,31539.3
9/2/2017 0:00,354122.5,6912.8,9291.8,10344.7,161096.1,191563.4,68869.7,65404.8,50495.5,0,28607.4
9/3/2017 0:00,356249.7,6902.2,9258.3,10770.3,160185.9,193618.5,69066.9,65504.8,51643.7,0,27685.2
9/4/2017 0:00,354233.1,6536,8979.5,10770.7,158183.9,191366,71044.1,65596.4,47435.8,0,26418.2
9/5/2017 0:00,340376.3,2679.7,8668,10762.8,147306.9,187565.6,67820.3,64707.5,47644,0,15543.5
9/6/2017 0:00,334249.6,2581.1,6754.7,10719.9,138549.2,182774.3,65865.7,65316.4,43249.9,0,8804.1
9/7/2017 0:00,328798.3,2721.6,6118,6967.2,136220.1,180094.8,65502.8,64718.2,42236.4,0,7420.5
9/8/2017 0:00,330602.4,2729.3,5505.9,6092.2,137262.7,181566.7,67073.5,64028,40639.3,0,7926.6
9/9/2017 0:00,335782.9,2736.7,4137.5,9503.9,140364.6,189082.4,66156.1,62734.2,51685.9,0,14512.5
9/10/2017 0:00,333084.2,2784.5,4014.8,9791.2,140545,189402.8,66749.4,61887.2,52363.2,0,14205.3
9/11/2017 0:00,320158,2579.6,4854.7,8278.3,137294.7,182773.5,64486.4,61941.2,48110.6,0,14162.7
9/12/2017 0:00,322304.5,2694.2,6499.1,6440.4,136609.8,190764.5,69550.7,62991.5,50092.8,0,11914.3
9/13/2017 0:00,332095.9,2669.1,3763,10626.5,152262.3,190189.8,68327.9,62782.4,50133.4,793.1,23343.8
9/14/2017 0:00,341929.2,6484.5,6722.7,10028.6,138934.4,191069.7,69201.7,64555.3,49276.1,0,10662.9
9/15/2017 0:00,347893.8,7500.4,8767.4,9229.2,154021.5,192931.4,68828.8,65291.1,51030.7,0,24508.9
9/16/2017 0:00,348425.1,3821.7,9129,10500,148891.8,194634.5,69594.3,65649.2,51486.5,0,22004.5
9/17/2017 0:00,348290.1,3302.4,7973.3,8931.7,151194.8,193766.5,67723.2,66043.5,52313.5,0,24192.1
9/18/2017 0:00,348865.3,4707.7,7155.3,7807.3,149651.8,193288.9,67944.3,64304,53029.9,0,22999.1
9/19/2017 0:00,338236.7,3013.5,2546.8,10138.5,152502.7,191262.9,69085.3,58291.8,53811,719.5,23971.2
9/20/2017 0:00,340135.6,4194.1,7953.8,9588.7,139214.2,193981,71398.9,62485.6,52575.3,0,6194.2
9/21/2017 0:00,337484,5699,4567.3,10588.4,137927.2,190131.6,71325.1,63792.9,46922.8,0,1972.2
9/22/2017 0:00,348236.4,5150.7,6391.7,9574.5,150508.5,187660.3,77712.5,68209.6,34145.8,0,14749.1
9/23/2017 0:00,342619.9,2804,3673.5,8028.6,140796.2,185947.7,78400.2,67994.9,31815.2,0,9159.8
9/24/2017 0:00,345511.6,2664,4650.1,10206.8,135897.8,192320.8,76882.4,64978.9,42513.2,0,7877.5
9/25/2017 0:00,328350.5,2536.9,812.7,10632.4,136006.1,194129.7,75041.6,63096.7,46727.3,1421.2,10159.4
9/26/2017 0:00,325154,2280,10465.7,183.9,144885.7,180178.2,76621,64036.4,31411,3.7,17393.6
9/27/2017 0:00,329140.9,2306.7,10494.2,0,146099.6,168005,77508,62538.5,20177.8,0,18871.3
9/28/2017 0:00,333742.4,2393.6,9705.2,0,133877.5,190913.3,74204.5,65549.8,43184.7,0,8802.1
9/29/2017 0:00,328369.3,2318.8,6610,0,134711.4,193559.3,73559,63263.1,48664,0,11953
9/30/2017 0:00,334587.4,2583.2,8258.1,1887.2,139653.8,191032.1,72090.5,64518.7,46103.1,0,11445.4
10/1/2017 0:00,333417.4,2630.2,5358.5,8011.7,150965.7,184387.6,70646.9,62031.1,44245.8,0,16855.4
10/2/2017 0:00,329763.3,2604.4,3300.9,10185.1,144674.5,186359.9,73813.5,58617.6,47168.1,0,6439.1
10/3/2017 0:00,338593.3,2599.4,3242.4,10048.4,147726.6,177688.6,67811.6,60233.4,42593.8,0,13150.8
10/4/2017 0:00,341133.3,2379.7,2916.6,10116.4,142891.9,193091,72725.9,60969.8,50368,0,8880.7
10/5/2017 0:00,339278.5,2509.8,2592,7649.8,146160.7,195459.8,72711.9,62072,51031.2,0,16533.9
10/6/2017 0:00,334748.8,2029.4,2130.2,7017.1,143434.7,192806.2,72570.5,64264.1,46794.6,0,13864.3
10/7/2017 0:00,334541.2,1827.1,1509.8,4351.8,147405,192453.4,71888.8,64769.9,46496.1,0,9956
10/8/2017 0:00,340854,1792.2,2662.4,4591.2,147457.8,189980,72453.4,64192.5,45732.9,0,7955.4
10/9/2017 0:00,339129.5,1730.1,2434.7,4661.5,140218.5,181714,70844.4,56356.7,45695.2,0,3567.3
10/10/2017 0:00,333537.5,1866.6,10.6,5488.7,148959.1,182951.7,71987.9,57339.6,44610.2,0,3759.7
10/11/2017 0:00,336160.3,2222.9,0,9336.1,148669.4,177544.5,72612.8,53534.5,45680,0,237
10/12/2017 0:00,350177.3,8954.1,0,10191.5,150460.6,182715.8,69732,60450.3,46729.6,0,172.7
10/13/2017 0:00,345901.3,2839.7,0,9000.8,159651.4,187184.4,69633.9,64227.4,46568.3,0,8045.1
10/14/2017 0:00,346770.5,2198.4,2349.2,7315,155562,184628.4,71412.3,60577.2,45070.8,0,9697.6
10/15/2017 0:00,341534.2,1998.1,2226.1,6655.8,145148.9,184412.2,73259.3,57733.1,45804.5,0,7531.3
10/16/2017 0:00,338329.7,1839.1,2522.7,6624.9,148923.3,182658.4,72145.1,56383.4,47031.7,0,12351.1
10/17/2017 0:00,334459.1,1839.7,2717.8,8055.4,153174,177512.2,70776.4,55807.6,45144.4,0,13755.4
10/18/2017 0:00,339363.6,1852.3,2252.9,6163.5,154776.5,183966.2,76832.7,54045.8,46093.4,0,12379.7
10/19/2017 0:00,342494.9,1402.2,2691.8,7599.8,150947.3,181464.1,72418.9,54288.6,45273.4,0,8249.2
10/20/2017 0:00,347780.7,1272.8,2527.7,8631.1,162677.3,185573.7,71994.7,57474.1,46841,0,12793.8
10/21/2017 0:00,347851.1,1424.9,3198.3,8809.1,160533.3,181489.6,70825,54214.4,47332.1,0,11472.8
10/22/2017 0:00,345787.9,1530,3274.7,7599.7,157181.6,186190.4,70429.1,58813.9,47701.8,0,10116.5
10/23/2017 0:00,346143.6,1808.4,3981.6,10092.9,153836.9,183623.1,72977.1,56696.4,44756.2,0,8312.7
10/24/2017 0:00,344903.5,1879.9,4833.4,9272.2,149680.5,183537.4,72787.3,59659.2,44298,0,7005.2
10/25/2017 0:00,339849.8,2148.9,3518.7,7986.5,157518.4,186033.3,71721.3,59962.4,47124.5,0,5861.9
10/26/2017 0:00,348146.5,1968.6,3480.6,9963.4,154320,186866.3,73144.8,59319.3,45108.9,0,4318.9
10/27/2017 0:00,351184.1,1578.9,3475.4,10160.1,149234.1,185410.4,73941.6,58339.2,45537.3,0,6649.3
10/28/2017 0:00,351756.8,1822.8,5559.6,10184.1,154193,187158.5,74703,58193.2,46695.9,0,9222.7
10/29/2017 0:00,348310.4,2087,3644.2,10663.2,167481.4,184720.3,74178.9,55784.3,47300.7,0,9626
10/30/2017 0:00,344945.2,1976.5,3534.8,10487.6,157148.5,185821.4,72440.6,59527.1,46378.5,0,3317.8
10/31/2017 0:00,350827.2,3059.2,3240.8,10741,158732.3,187455.9,72883.6,62557.6,44587.6,0,868.2
11/1/2017 0:00,363127.3,13918.5,3750.4,9854.6,169755,191850.5,82343.7,59947.8,42177.1,0,0
11/2/2017 0:00,398034.2,56498.8,2017.5,8097.7,173866.1,202872.5,93268.8,57725.3,44619.9,0,0.3
11/3/2017 0:00,379649.3,33622.9,4572.7,9512.5,178565.7,207117.2,90647,64115.4,43709.9,0,0
11/4/2017 0:00,392028.1,36992,5660.9,9912.3,177002.6,199550.7,90733.3,59555.8,42229.2,0,0
11/5/2017 0:00,380668.7,26534.8,4569.6,9931.8,176562.7,196161.4,88096,60257.5,40653.6,0,4.9
11/6/2017 0:00,376837.4,24124.7,3687,10615.8,175009.2,198278.4,90357.4,60847.2,40271.6,0,0
11/7/2017 0:00,397147,36861.3,4156.8,10636.9,175409.5,208141.1,94081.9,63370.2,43801.9,0,0
11/8/2017 0:00,401346.4,41383.6,4173.8,10779.2,178863.3,215050.3,97482.6,63444.1,47309.1,0,0
11/9/2017 0:00,403137.6,39787.9,4010.8,10745.8,181634.5,206285.9,94784.4,61411,43348.5,0,5965.4
11/10/2017 0:00,398177.9,33791.1,4465.8,10699.2,176204.1,209970.7,99003.6,61258.6,42761.8,0,6262.3
11/11/2017 0:00,393805,26878.4,4636.8,10535,169841.6,215597,101757.2,60711.4,45771.3,0,6008.2
11/12/2017 0:00,384804.5,17763,4655.5,10187.2,169592.4,210016.6,96432.2,60743.8,45479.6,0,6597.8
11/13/2017 0:00,370969,8639.4,5709.8,10059.8,174228.3,204426.1,91029.7,62338.9,43668.8,0,6487.7
11/14/2017 0:00,365372.2,1117.2,6095.9,10034.8,178145.5,193040.1,90149.7,53566.9,42048.2,0,15.8
11/15/2017 0:00,384838.7,19787.8,6098.4,10776,180361.2,196205.1,92075.4,54336.9,42488,0,5.3
11/16/2017 0:00,392032.8,29516.2,6182.8,10784.6,182973,196373.1,93199.5,52886.5,42896,0,0
11/17/2017 0:00,390072.4,26323.5,5770.4,10769.9,183096.7,198176.9,92146.7,56608.1,42158,0,3.9
11/18/2017 0:00,385115.7,19652.8,5707.9,10766,168780.7,205986.4,93932.2,62376.2,42521.6,0,0
11/19/2017 0:00,375809.9,14175.3,5899.6,10230.3,166762,202877.7,91312.9,63089.8,41437.1,0,0
11/20/2017 0:00,378217.7,21713.8,6045.3,10199,184120,201618.4,90094.8,63247.9,41416.6,0,0
11/21/2017 0:00,409414.7,50178.6,5990.8,10122.7,180324.9,202507.4,91619.9,61196.3,42768.9,0,0
11/22/2017 0:00,376332.5,14834.5,4282.2,10088.3,164660.3,202468.6,89897.8,63353.1,41972.2,0,0
11/23/2017 0:00,369349.6,6542.5,4312.6,10045.6,159947.9,203262.4,92421.9,61086,42295.7,0,6.2
11/24/2017 0:00,375783,5722.6,4336.9,10316.4,164439.4,206673.7,95128.7,62142.9,41912.5,0,3310.4
11/25/2017 0:00,373829.6,6612.9,3593.6,4962,167032.9,209033,97515.6,62115.1,41935.2,0,3415
11/26/2017 0:00,374268.3,6567.5,4199.5,6568.5,168101.7,206931,95366.3,62135.6,42065.8,0,3319.2
11/27/2017 0:00,377351.5,10886.1,2929.7,8348.6,172449.5,204806.1,92629.7,63111.4,41622.2,0,4870.9
11/28/2017 0:00,389651.3,17084,6263.3,10699,165171.6,207209.5,94167.8,64211.6,41805.1,0,90
11/29/2017 0:00,383481.2,14523.6,5416.8,10741.9,164668.5,209331.5,96460.8,63700.2,42169.5,0,376.4
11/30/2017 0:00,381476.2,8982.4,4205.1,10768.1,168587,208840.1,95895.7,63496.2,42410.9,0,384.2
12/1/2017 0:00,374539.2,883.3,2988.8,10702.4,170879.8,205700.3,92543.3,63609.8,42901.3,0,408.5
12/2/2017 0:00,372212.6,0,3548.9,10785.7,175650.5,200677.6,89422.1,63845.8,40910.9,0,412.5
12/3/2017 0:00,390840.4,18234.3,4371.6,10896.9,179832.4,201534.5,91332.9,61975.3,41920.8,0,403.4
12/4/2017 0:00,397583.6,27973.1,4234.6,10763.4,174973.9,207414.7,96131.3,62089.8,42992,0,407.7
12/5/2017 0:00,368707.1,2750.2,4647,10776.7,171847,204971,92122.3,62927,43680.7,0,402.7
12/6/2017 0:00,378340.4,9440.7,3640.6,10745.6,171832.7,194180.1,91343.3,52359.6,44519,0,746.7
12/7/2017 0:00,371708.5,440.9,3708.7,10733.8,168584.7,196208.5,92231.2,53720.2,43803.3,0,784.1
12/8/2017 0:00,371176.9,1.4,3703.8,10776.1,169513,195406.9,95783.1,51014.5,41843,0,785.9
12/9/2017 0:00,372851.6,0,3674.3,10783.1,164027.4,205015.6,94158.8,62237.2,41427.3,0,779.7
12/10/2017 0:00,370864.3,0,3641.2,10771.4,162256.2,205819,93542,63580.1,41565.3,0,690.7
12/11/2017 0:00,366626.7,0.7,6286.8,6074.4,165741.3,202974.4,93379.9,63667.5,38698.4,0,385
12/12/2017 0:00,377278.4,12116.5,3089.8,10796.1,161920.5,199891.5,92833.2,65049.5,35430.3,0,396.5
12/13/2017 0:00,371743.7,3201.3,3536.2,9790.7,168929.5,200761.2,90806.2,69440.4,34052.3,0,418.6
12/14/2017 0:00,378069.4,11318.1,3857.3,7618,168684.7,206794.9,88457.2,71103.2,41088.9,0,383.5
12/15/2017 0:00,392993.6,20418,3858,10784.3,166463.7,214083.8,91265.2,72860.4,43551.2,0,380.8
12/16/2017 0:00,386299.4,12758.2,4656.1,10790.8,172369,209074.3,91062.2,70040,41637.7,0,384.2
12/17/2017 0:00,391514.1,13448.3,4231.1,12507.3,170761.9,207839.5,89805.5,70811.4,40739.7,0,363.1
12/18/2017 0:00,392081.3,14009.9,4303.6,12510.9,181268,212013.5,92016.6,71043.3,42483.6,0,361.8
12/19/2017 0:00,412722.2,32216.5,4762.9,12603.5,190771.6,210029.7,91715.2,70918,41055.5,0,361.5
12/20/2017 0:00,414334.6,31565.1,4728.4,12548.3,192360.8,211211.4,91372.6,72447.7,41351.9,0,372.1
12/21/2017 0:00,412676.3,30194.5,3311.4,14043,189841.4,213103,93108.5,73100.8,40984.9,0,357.1
12/22/2017 0:00,409968.1,26413.5,2628.6,14591.3,192378.3,215389.7,95930.2,71384,42098.6,0,3.3
12/23/2017 0:00,413826.1,28734.6,3274.6,14051.2,191047.9,214350.3,98289.4,67316.5,42474.7,0,0.4
12/24/2017 0:00,409308.2,28328.6,2980.4,14044.8,200744.6,219291.3,99447.6,69079.4,44573.2,0,3.1
12/25/2017 0:00,412929.8,46545.4,4314.2,12978.5,205663.1,207977.2,92631.3,64853.7,44309.4,0,5.6
12/26/2017 0:00,427488.7,69310.8,4734.2,12609.9,203950.1,203064.5,94392,59492.3,43157.7,0,0.7
12/27/2017 0:00,418696.6,61451.9,3522.6,9776.4,208285.3,201631.2,89685.3,61905.5,44218.1,0,1858.1
12/28/2017 0:00,418362.1,63289.3,4742.5,8741.1,211118.5,211277.4,93659.9,63467.7,48537.3,0,42
12/29/2017 0:00,433117.5,96219.5,5476.4,8922.8,210114,215312.5,97201.7,62755.4,50081.5,0,0.6
12/30/2017 0:00,427071.4,101952.4,5369.5,7478.9,204526.5,212940.2,97699.8,62199.2,47639.3,0,0
12/31/2017 0:00,432813.1,98668,4678.1,10568.5,206588.2,213165.6,97793.7,63233.6,46825.6,0,0
1/1/2018 0:00,409984.7,67055.7,4327.7,12802.6,189057.3,210629,96077.1,61914.5,47056.8,0,0
1/2/2018 0:00,417066.6,53334.3,5141.3,12527,186041.2,217517.4,100268.2,63916.3,46709.1,0,706.8
1/3/2018 0:00,397375.6,28213,4423.3,11005.8,185875.1,215146.1,97458.1,64814.9,46160.5,0,808
1/4/2018 0:00,410188.4,38279.6,4600.9,12507.9,186013.1,217082.2,98996.7,65416.2,43285,0,474.8
1/5/2018 0:00,398015.6,22488.2,4986.4,13869,180811.1,210544.3,94375.4,62671,45130.2,0,777
1/6/2018 0:00,399717.8,20457.7,4749.7,13371,176874,211317.1,101247.3,61736,41441.1,0,397.3
1/7/2018 0:00,395668.5,14690.4,4964,14014,180432.6,212312,102745.3,61108.6,41521.2,0,0.5
1/8/2018 0:00,384901,11885.6,4997.2,12866.6,184079.3,208855.8,97425.5,63134.1,41672.3,0,0
1/9/2018 0:00,426952.9,61541.6,4997.9,13262.7,203412.6,208018.8,94886.2,66012.3,41261.2,0,1.3
1/10/2018 0:00,431606.4,75990.6,4153.9,12017.5,213039.7,210572.6,100843.7,62852,41498.6,0,0
1/11/2018 0:00,423580.3,75923.9,2814,10495.8,213825.5,211355.7,101554.7,63757.3,40821.6,0,2017.1
1/12/2018 0:00,416175.8,64144,3714,10551.3,196395.7,212822.6,97769.8,64592.6,45630.2,0,13
1/13/2018 0:00,395448.5,38928.2,4342.3,10325.8,172862.8,215080.9,96769,65221.8,45915,0,0
1/14/2018 0:00,406326.2,40556.6,5246.2,10086.6,182312.8,218872.8,99750.3,65486.4,46543.6,0,0
1/15/2018 0:00,405668.6,38045.7,5048.5,12829.1,186004.2,215653.8,97327.7,66775.7,44996.6,0,0
1/16/2018 0:00,403117.9,32303.6,3468.4,15387.3,172183.2,219644.3,97471.5,71569.2,44292.9,0,18.8
1/17/2018 0:00,406591,35962.1,4167.6,13034.3,166818.5,219778.8,99137.3,69402.8,46185.5,0,728.3
1/18/2018 0:00,387796.6,9850.9,4412.1,14496.5,168046.4,220074.2,98886.1,69489.3,44541.5,0,789.6
1/19/2018 0:00,397266.8,19494.1,4644,14103.1,173209.2,220065.9,100804.6,69765.5,43311.8,0,1642.1
1/20/2018 0:00,400938.4,23437.7,3796.4,12727.4,177268.2,223418.5,99218.2,69528.4,47125.7,0,804
1/21/2018 0:00,401582.2,20570.8,3790.3,12597.2,179297.4,218485.9,97100.7,69711.5,44170.7,0,805.3
1/22/2018 0:00,411229.2,33563.1,2792.2,12671.7,182302.4,219589.4,98163.8,70438.8,43544.5,0,796.8
1/23/2018 0:00,411553.5,35050.8,2604.2,12782.8,182702.4,221865.5,98086.1,71172.8,44506.1,0,793.9
1/24/2018 0:00,421879.3,40636.6,1849.3,14229.1,185556.5,221271.2,97409.9,71981.1,44095.7,0,791.2
1/25/2018 0:00,412913.2,33051.2,0,15909,193054.7,222074.3,97201.3,70403.6,46726,0,797.7
1/26/2018 0:00,426629.1,50952.9,2475,12312.1,200828.5,219552.4,99331.5,67604.1,44955.7,0,257.9
1/27/2018 0:00,428316.3,54781.1,1954.4,11982.4,204204.4,216737.1,99204.5,66901.9,44063.5,0,11.3
1/28/2018 0:00,422226.8,50363.7,2392.9,11950.9,202823.1,214423.8,98644.2,66774.3,42920.9,0,0
1/29/2018 0:00,418639.6,46960.9,5517,11738.5,188605.5,214059.9,96947.4,68025.1,43274,0,0.6
1/30/2018 0:00,401772.5,29675,3065.1,11888.9,192413.7,204720.5,94801.5,61287.9,42621.7,0,2019.8
1/31/2018 0:00,414898,43683.1,4369.6,12160.5,206195,211835.6,96240.8,65434.3,42268.1,0,39.5
2/1/2018 0:00,428230.3,58497.2,4382,13603.4,197741.7,215624.1,100586.6,63039.5,43924.7,0,0
2/2/2018 0:00,419985.9,49135.4,5055.7,14000,201164.6,208171.4,99193.9,58987.5,43995.5,0,21.4
2/3/2018 0:00,405423.7,39402.9,5072.2,14196.9,205184.8,203092.4,94843.6,59078.7,43355,0,0
2/4/2018 0:00,415163.9,48791.9,4815.7,14301.1,199682.8,203614.4,96169.8,59159.8,42460,0,0
2/5/2018 0:00,421615,53858.4,4427.5,14248.4,203990.5,204931.5,94929.4,59402.4,44657.8,0,747.1
2/6/2018 0:00,420344.6,51710.2,4424.2,14207.7,203326.2,204760.8,92782.2,60811.4,45536.2,0,833
2/7/2018 0:00,411211.8,50284.5,3552.8,12941.7,200800.9,210344.2,99973,59408.6,45310,0,821.2
2/8/2018 0:00,410893,50947.1,4419,14287.4,205471.2,214584.4,104275.1,59911.8,44295.3,0,655.2
2/9/2018 0:00,431640.6,67420.2,4831.1,14768.4,199439.1,214282,100115.2,61380.8,46820.2,0,0
2/10/2018 0:00,424023.7,55734.8,4477.8,14237.2,192544.3,216891.5,99854.8,65390.7,45392.4,0,689.4
2/11/2018 0:00,420251.8,51502.5,4452.3,14250.7,205980.9,217028.1,100004.8,64222.3,46970.3,0,699.7
2/12/2018 0:00,402467.1,39508.3,4104.4,13803.9,192553.4,209355.2,95919.6,63514.3,43288.9,0,109.1
2/13/2018 0:00,418790.4,53931.9,2931.8,12735.1,176390.4,216796.8,98109.5,67976.1,44471.2,0,777.5
2/14/2018 0:00,409632.1,41422.1,8330.3,4793.9,195815.2,221829.2,100680.9,68968.8,46261.1,0,791.9
2/15/2018 0:00,416890.5,40649.9,2813.9,15374.2,190510.6,212567,98610.9,61021.6,47030.9,0,779.2
2/16/2018 0:00,412200.7,37990.1,2275.9,14479.7,187431.4,217997.8,99607.5,64090.5,48207.1,0,777.5
2/17/2018 0:00,420901.9,45426.4,2759.6,14154,194925.8,217535.1,99316.6,60643.6,50751.8,0,797.2
2/18/2018 0:00,421584.6,46019.1,3086.8,12969.7,201506.8,217446.5,99648.5,61598.8,49256,0,791.2
2/19/2018 0:00,415812.1,46550.1,3231.8,11547.8,200273.3,218368.7,99447.1,65555.1,45741.3,0,762.6
2/20/2018 0:00,430174.1,64546.4,3344.6,11406.7,203462.8,222340.1,99883.7,66369.1,49023.6,0,788.5
2/21/2018 0:00,437107.2,63105.9,4419.8,14519.6,195883.8,224233.4,100447.5,67323,49156.2,0,783.9
2/22/2018 0:00,421772.6,46070.4,4516.7,14524.9,194879.4,221941.2,98423.5,67571.3,48631.5,0,768.8
2/23/2018 0:00,414400.4,36773.7,3889.6,13768,187756,218836.1,95927.7,67565.9,48103.8,0,777.3
2/24/2018 0:00,412391.2,33999.1,3884.2,14267.1,181658.8,220818.1,100731.6,65921.2,47139.7,0,766.3
2/25/2018 0:00,407997,27981,3882.7,14303.5,182209,219541.5,99858,65836.4,46850.3,0,760.6
2/26/2018 0:00,395922.5,16079,3870.5,14152.1,181900.3,215104.4,96098.8,65624.9,46299.4,0,703.8
2/27/2018 0:00,402909.8,25156,4612.4,14060,178393.1,212681.4,95369.1,65912.8,45356.8,0,1
2/28/2018 0:00,392133.5,13183.8,4533.9,13680,185488.2,207275.2,91887.6,64912,45396.5,0,1
3/1/2018 0:00,402470.2,25422.7,3879.5,12202.7,189181.1,210371,93398.3,68210.7,43540.8,0,233.4
3/2/2018 0:00,406437.4,28641.2,3918.5,12823.4,191735.2,209331,93990.9,68013.6,42007.4,0,0
3/3/2018 0:00,404450.7,27213.7,3907.7,13417.3,188616.3,207065,93068.7,65847.3,42195.7,0,0.3
3/4/2018 0:00,408435.4,31294.9,3944.5,13773.5,190363.3,205214.4,92905.5,65483.3,40507.2,0,5.2
3/5/2018 0:00,400512.6,30751.5,3844.5,12426.6,188410.9,205864.5,93721.9,65377.8,40286.2,0.1,39.2
3/6/2018 0:00,402411.1,33062.3,3901.8,12720,187246.9,209044.3,94902.3,66953.3,41153.1,0.1,6.9
3/7/2018 0:00,398249.6,24251,5446,14860.3,185251.3,212558.5,95815.9,65277.2,44775,0,0
3/8/2018 0:00,417978.6,44247.9,3874.5,13614.4,181053.9,218795.9,97184,68959.9,45837.9,0,0
3/9/2018 0:00,391542.3,21903,3892,12800.4,176135.5,217144.7,93587.5,69144,47640.6,0,0.3
3/10/2018 0:00,393831.6,21509.1,3907.4,13473.6,171847.5,210706.2,91672.8,68667.3,43814.8,0,0
3/11/2018 0:00,390339.5,17761.4,3856.8,14005.9,174116.9,209786.9,94294.5,65659.4,42936.7,0,4
3/12/2018 0:00,401213.3,34346.6,3882.2,13523.6,174473.7,219445.2,95967.7,68588.9,48202.1,0,149.8
3/13/2018 0:00,387916.8,23299.4,3719.3,11440.7,172032.6,214341.3,94657.3,68937.5,44050.7,0,0
3/14/2018 0:00,395674.8,32008.3,3495.2,11818,170058,209315.1,94842.8,67212.5,40774.5,0,41.6
3/15/2018 0:00,397231.9,27809.4,3575.7,13876.4,172926.9,212939.6,97352.4,66183.2,42035.9,0,0
3/16/2018 0:00,389638.4,18418.5,3343.6,13100.3,170311.4,214436.7,96228.6,67678.6,41794.2,0,0.8
3/17/2018 0:00,388953.4,16181.7,3924.7,10910.7,174799.7,214727.6,96682.1,67128.4,42671.9,0,0
3/18/2018 0:00,395866.1,19953.6,3802.8,10858.1,180496.1,213903.5,96083.9,67115.1,42473.5,0,1045.5
3/19/2018 0:00,396226.7,24830.5,3941.6,10699,172143.1,213338.7,95128.8,68494.4,41893.6,0,320.9
3/20/2018 0:00,388006.4,13352.1,4644.1,13191.9,165709.2,215349.1,96544.2,68946,43416.4,0,0.2
3/21/2018 0:00,383695.7,8291.1,4597.9,13734.8,172439.1,214010,94932.2,69946.5,41476.2,0,1
3/22/2018 0:00,396207.8,18456.6,5158.9,13370.4,174398.8,212383.9,92834.6,69454.4,43047.2,0,7.9
3/23/2018 0:00,389519.8,15675.8,4681.7,8254.5,168005.3,213291.3,96551.9,66486.4,44075.3,0.1,0
3/24/2018 0:00,387724.7,11052.8,3288.4,13255.6,173122.5,208305.6,96234.9,63140.6,42715.9,0,3124.9
3/25/2018 0:00,385356.6,11168.8,1123.9,12976.5,169530.6,208957,96836.9,62804.7,42935.3,0,2033
3/26/2018 0:00,373133,4557,2246.4,13472.9,167859.5,207730.2,94308.5,62883.3,44508.3,0,3458.8
3/27/2018 0:00,377425.7,7035.3,3277.7,10626.1,167643,205629.3,93266,63025.6,42722.7,0,720.5
3/28/2018 0:00,388993.2,15157.9,3270.8,14130,171549.1,209639.6,97390.4,61671,43707.6,0,10.6
3/29/2018 0:00,391853,22353.8,3271.1,12259.8,175635.8,209784.6,99107.4,61318.8,42889.5,0,4.1
3/30/2018 0:00,399816.5,34349,3258.5,14239.4,181106.2,209483.7,98226.1,61078.2,43649.8,0,0
3/31/2018 0:00,395808.1,32416.7,4345.7,11414.7,179908.6,205545.4,94770.7,60403.2,43755.8,0,0
4/1/2018 0:00,380673.4,10757.4,4492.5,14271.8,174551.4,199912.1,89416.9,60286.7,42889.9,0,40.8
4/2/2018 0:00,393081.5,20865.7,5206.3,14455.9,175310.2,202416.7,89984.2,62515.7,42667,0.1,17.5
4/3/2018 0:00,379221.5,9485.6,5061.3,13182.1,182873,205072.6,88931.3,68037.5,39856.9,0.1,10495.8
